venue,station_time,temperature,temperature_max,temperature_min,humidity,pressure,wind_direction,wind_speed,gust_speed,rain_10min,rain_today,soil_water,soil_loss_today,sunshine_hour,captured_at,sectional
HV,23:32,27.8,32.2,26.4,78.8,1010.5,S82W,3,7,0,0,20.5,5.8,9.88,2026-09-09T15:35:07.91333+00:00,"[{""gust"":8,""speed"":5,""location"":""A"",""direction"":""S69W""},{""gust"":2,""speed"":2,""location"":""B"",""direction"":""S29W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""N15W""},{""gust"":5,""speed"":2,""location"":""D"",""direction"":""S67W""}]"
ST,23:37,27.1,31.5,25.8,83.8,1010.8,N70E,2,3,0,0,10,5.6,10.4,2026-09-09T15:40:05.316021+00:00,"[{""gust"":4,""speed"":2,""location"":""A"",""direction"":""N19E""},{""gust"":6,""speed"":5,""location"":""B"",""direction"":""N28E""},{""gust"":4,""speed"":4,""location"":""C"",""direction"":""N72E""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""N1E""}]"
HV,23:37,27.9,32.2,26.4,77.9,1010.4,N53W,1,3,0,0,20.5,5.8,9.88,2026-09-09T15:40:05.316021+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S18E""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""N80W""},{""gust"":2,""speed"":2,""location"":""C"",""direction"":""S67W""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""S14W""}]"
HV,23:41,27.9,32.2,26.4,77.7,1010.5,N37E,1,4,0,0,20.5,5.8,9.88,2026-09-09T15:45:06.802482+00:00,"[{""gust"":10,""speed"":9,""location"":""A"",""direction"":""S5W""},{""gust"":1,""speed"":1,""location"":""B"",""direction"":""S19W""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""S2W""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""S13E""}]"
ST,23:41,27.1,31.5,25.8,83.9,1010.9,N45W,2,2,0,0,10,5.6,10.4,2026-09-09T15:45:06.802482+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""N55E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N11E""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N57E""},{""gust"":3,""speed"":3,""location"":""D"",""direction"":""N28W""}]"
HV,09:57,28.2,28.7,26.9,80.9,1014.3,S21W,7,12,0,0,20.2,0.3,1.18,2026-09-13T02:00:07.113614+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S36W""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""W""},{""gust"":6,""speed"":4,""location"":""C"",""direction"":""S74W""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""S51E""}]"
ST,09:57,29.1,29.3,27.2,77.3,1014.5,N80E,5,13,0,0,9.9,0.3,1.85,2026-09-13T02:00:07.113614+00:00,"[{""gust"":14,""speed"":12,""location"":""A"",""direction"":""N46E""},{""gust"":12,""speed"":4,""location"":""B"",""direction"":""S76E""},{""gust"":14,""speed"":11,""location"":""C"",""direction"":""N65E""},{""gust"":15,""speed"":12,""location"":""D"",""direction"":""N75E""}]"
HV,10:02,28.2,28.7,26.9,80.6,1014.2,S19W,10,18,0,0,20.2,0.3,1.27,2026-09-13T02:05:04.312593+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""S23E""},{""gust"":9,""speed"":8,""location"":""B"",""direction"":""S12W""},{""gust"":10,""speed"":8,""location"":""C"",""direction"":""S10W""},{""gust"":18,""speed"":15,""location"":""D"",""direction"":""S19E""}]"
ST,10:02,29.1,29.3,27.2,77.6,1014.5,N64E,9,16,0,0,9.9,0.3,1.93,2026-09-13T02:05:04.312593+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""N37E""},{""gust"":11,""speed"":8,""location"":""B"",""direction"":""S82E""},{""gust"":12,""speed"":11,""location"":""C"",""direction"":""N79E""},{""gust"":14,""speed"":12,""location"":""D"",""direction"":""N13E""}]"
ST,10:07,29,29.3,27.2,77.3,1014.5,N64E,8,17,0,0,9.9,0.3,2.02,2026-09-13T02:10:04.967105+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""N85E""},{""gust"":7,""speed"":5,""location"":""B"",""direction"":""N71E""},{""gust"":2,""speed"":2,""location"":""C"",""direction"":""N76E""},{""gust"":14,""speed"":11,""location"":""D"",""direction"":""N61E""}]"
HV,10:07,28.3,28.7,26.9,81.3,1014.2,S54W,7,10,0,0,20.2,0.3,1.35,2026-09-13T02:10:04.967105+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""S36E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""S26W""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""S24W""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S51E""}]"
ST,10:12,29.2,29.3,27.2,77.4,1014.6,N74E,4,7,0,0,9.9,0.3,2.1,2026-09-13T02:15:04.074976+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""N73E""},{""gust"":21,""speed"":11,""location"":""B"",""direction"":""N60E""},{""gust"":17,""speed"":13,""location"":""C"",""direction"":""S76E""},{""gust"":8,""speed"":8,""location"":""D"",""direction"":""S84E""}]"
HV,10:12,28.2,28.7,26.9,81,1014.3,S59W,13,20,0,0,20.2,0.3,1.43,2026-09-13T02:15:04.074976+00:00,"[{""gust"":5,""speed"":3,""location"":""A"",""direction"":""S73E""},{""gust"":6,""speed"":5,""location"":""B"",""direction"":""W""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""N80W""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""S43E""}]"
HV,10:17,28.4,28.7,26.9,81.2,1014.2,S75W,7,13,0,0,20.2,0.3,1.52,2026-09-13T02:20:03.43611+00:00,"[{""gust"":14,""speed"":12,""location"":""A"",""direction"":""S2W""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""N1E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N70W""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""N5E""}]"
ST,10:17,29.3,29.3,27.2,78.9,1014.7,S77E,7,15,0,0,9.9,0.3,2.18,2026-09-13T02:20:03.43611+00:00,"[{""gust"":11,""speed"":8,""location"":""A"",""direction"":""N73E""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""N82E""},{""gust"":11,""speed"":10,""location"":""C"",""direction"":""N88E""},{""gust"":14,""speed"":11,""location"":""D"",""direction"":""N59E""}]"
HV,10:22,28.3,28.7,26.9,81.4,1014.2,S27W,9,19,0,0,20.2,0.3,1.6,2026-09-13T02:25:04.756254+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S11W""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""S46W""},{""gust"":11,""speed"":6,""location"":""C"",""direction"":""S1E""},{""gust"":11,""speed"":8,""location"":""D"",""direction"":""S11E""}]"
ST,10:22,29.1,29.4,27.2,77.6,1014.7,S72E,9,21,0,0,9.9,0.3,2.27,2026-09-13T02:25:04.756254+00:00,"[{""gust"":17,""speed"":6,""location"":""A"",""direction"":""N81E""},{""gust"":10,""speed"":7,""location"":""B"",""direction"":""N73E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""S75E""},{""gust"":16,""speed"":12,""location"":""D"",""direction"":""N52E""}]"
HV,10:27,28.3,28.7,26.9,81.2,1014.1,S13W,6,10,0,0,20.2,0.3,1.68,2026-09-13T02:30:04.252843+00:00,"[{""gust"":3,""speed"":2,""location"":""A"",""direction"":""S17W""},{""gust"":7,""speed"":4,""location"":""B"",""direction"":""N77W""},{""gust"":2,""speed"":2,""location"":""C"",""direction"":""N34E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""S70W""}]"
ST,10:27,29.1,29.4,27.2,77.5,1014.7,N84E,7,15,0,0,9.9,0.3,2.35,2026-09-13T02:30:04.252843+00:00,"[{""gust"":14,""speed"":11,""location"":""A"",""direction"":""N66E""},{""gust"":12,""speed"":10,""location"":""B"",""direction"":""S76E""},{""gust"":20,""speed"":16,""location"":""C"",""direction"":""S84E""},{""gust"":14,""speed"":12,""location"":""D"",""direction"":""N81E""}]"
ST,10:32,28.9,29.4,27.2,78.3,1014.6,S89E,12,21,0,0,9.9,0.3,2.43,2026-09-13T02:35:03.960985+00:00,"[{""gust"":13,""speed"":11,""location"":""A"",""direction"":""N65E""},{""gust"":14,""speed"":9,""location"":""B"",""direction"":""N69E""},{""gust"":12,""speed"":11,""location"":""C"",""direction"":""N54E""},{""gust"":16,""speed"":12,""location"":""D"",""direction"":""N80E""}]"
HV,10:32,28.3,28.7,26.9,81.1,1014,S20W,9,13,0,0,20.2,0.3,1.77,2026-09-13T02:35:03.960985+00:00,"[{""gust"":9,""speed"":3,""location"":""A"",""direction"":""S40W""},{""gust"":1,""speed"":0,""location"":""B"",""direction"":""N34W""},{""gust"":7,""speed"":4,""location"":""C"",""direction"":""S10E""},{""gust"":12,""speed"":8,""location"":""D"",""direction"":""N17W""}]"
HV,10:37,28.3,28.7,26.9,81.1,1014.3,S33W,8,12,0,0,20.2,0.3,1.85,2026-09-13T02:40:05.223834+00:00,"[{""gust"":6,""speed"":2,""location"":""A"",""direction"":""S57W""},{""gust"":7,""speed"":4,""location"":""B"",""direction"":""S36W""},{""gust"":11,""speed"":8,""location"":""C"",""direction"":""S61W""},{""gust"":7,""speed"":4,""location"":""D"",""direction"":""S39W""}]"
ST,10:37,29.2,29.4,27.2,79,1014.4,N75E,5,14,0,0,9.9,0.5,2.52,2026-09-13T02:40:05.223834+00:00,"[{""gust"":9,""speed"":7,""location"":""A"",""direction"":""N45E""},{""gust"":19,""speed"":16,""location"":""B"",""direction"":""N77E""},{""gust"":8,""speed"":7,""location"":""C"",""direction"":""N88E""},{""gust"":16,""speed"":13,""location"":""D"",""direction"":""N34E""}]"
ST,10:42,29.1,29.4,27.2,79.2,1014.4,S73E,7,14,0,0,9.9,0.5,2.6,2026-09-13T02:45:04.029597+00:00,"[{""gust"":21,""speed"":16,""location"":""A"",""direction"":""N77E""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""N61E""},{""gust"":22,""speed"":17,""location"":""C"",""direction"":""S76E""},{""gust"":6,""speed"":4,""location"":""D"",""direction"":""S86E""}]"
HV,10:42,28.5,28.7,26.9,80.5,1014.2,S71W,7,14,0,0,20.2,0.3,1.93,2026-09-13T02:45:04.029597+00:00,"[{""gust"":9,""speed"":6,""location"":""A"",""direction"":""S1W""},{""gust"":1,""speed"":1,""location"":""B"",""direction"":""S19E""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""N89W""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""S81W""}]"
HV,10:46,28.9,28.9,26.9,80.1,1014.2,S54W,4,7,0,0,20.2,0.3,2,2026-09-13T02:50:03.527382+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""N58W""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""S58W""},{""gust"":6,""speed"":4,""location"":""C"",""direction"":""S10E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""S47E""}]"
ST,10:46,29.1,29.4,27.2,78.7,1014.3,S59E,6,11,0,0,9.9,0.5,2.67,2026-09-13T02:50:03.527382+00:00,"[{""gust"":10,""speed"":4,""location"":""A"",""direction"":""N84E""},{""gust"":9,""speed"":7,""location"":""B"",""direction"":""N26E""},{""gust"":14,""speed"":10,""location"":""C"",""direction"":""S64E""},{""gust"":11,""speed"":9,""location"":""D"",""direction"":""S89E""}]"
HV,10:51,28.9,28.9,26.9,80.4,1014.2,S81W,5,9,0,0,20.2,0.3,2.08,2026-09-13T02:55:04.178598+00:00,"[{""gust"":9,""speed"":8,""location"":""A"",""direction"":""S13W""},{""gust"":6,""speed"":3,""location"":""B"",""direction"":""S66W""},{""gust"":15,""speed"":11,""location"":""C"",""direction"":""S40W""},{""gust"":11,""speed"":9,""location"":""D"",""direction"":""N46W""}]"
ST,10:51,29.1,29.4,27.2,78.8,1014.6,S71E,6,13,0,0,9.9,0.5,2.75,2026-09-13T02:55:04.178598+00:00,"[{""gust"":6,""speed"":4,""location"":""A"",""direction"":""S73E""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""S""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""S58E""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""S37E""}]"
HV,10:57,28.8,28.9,26.9,79.6,1014.1,S8W,8,15,0,0,20.2,0.3,2.18,2026-09-13T03:00:03.611452+00:00,"[{""gust"":9,""speed"":7,""location"":""A"",""direction"":""S14W""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""S45W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""S24W""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""S68W""}]"
ST,10:57,29.1,29.4,27.2,78.9,1014.5,N74E,4,11,0,0,9.9,0.5,2.85,2026-09-13T03:00:03.611452+00:00,"[{""gust"":10,""speed"":10,""location"":""A"",""direction"":""N57E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""N77E""},{""gust"":11,""speed"":10,""location"":""C"",""direction"":""S78E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N62E""}]"
HV,11:02,28.7,28.9,26.9,79.2,1013.9,S21W,7,11,0,0,20.2,0.3,2.27,2026-09-13T03:05:05.836802+00:00,"[{""gust"":17,""speed"":15,""location"":""A"",""direction"":""S10E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""S32W""},{""gust"":1,""speed"":0,""location"":""C"",""direction"":""S26W""},{""gust"":16,""speed"":15,""location"":""D"",""direction"":""S13E""}]"
ST,11:02,29,29.4,27.2,79.8,1014.4,S62E,5,8,0,0,9.9,0.5,2.93,2026-09-13T03:05:05.836802+00:00,"[{""gust"":5,""speed"":5,""location"":""A"",""direction"":""N68E""},{""gust"":13,""speed"":6,""location"":""B"",""direction"":""N77E""},{""gust"":4,""speed"":2,""location"":""C"",""direction"":""S47E""},{""gust"":6,""speed"":3,""location"":""D"",""direction"":""S18E""}]"
HV,11:06,29.3,29.3,26.9,77.7,1013.8,S60W,4,7,0,0,20.1,0.3,2.33,2026-09-13T03:10:04.874949+00:00,"[{""gust"":11,""speed"":3,""location"":""A"",""direction"":""S28W""},{""gust"":7,""speed"":5,""location"":""B"",""direction"":""N78W""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""S21W""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""S39E""}]"
ST,11:06,29,29.4,27.2,79.4,1014.4,S70E,7,9,0,0,9.9,0.5,3,2026-09-13T03:10:04.874949+00:00,"[{""gust"":9,""speed"":8,""location"":""A"",""direction"":""N45E""},{""gust"":14,""speed"":10,""location"":""B"",""direction"":""N75E""},{""gust"":15,""speed"":12,""location"":""C"",""direction"":""N68E""},{""gust"":8,""speed"":7,""location"":""D"",""direction"":""N87E""}]"
ST,11:12,29.3,29.4,27.2,79.9,1014.4,N86E,4,7,0,0,9.9,0.5,3.1,2026-09-13T03:15:04.049423+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S47E""},{""gust"":15,""speed"":11,""location"":""B"",""direction"":""N43E""},{""gust"":10,""speed"":8,""location"":""C"",""direction"":""N81E""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""S71E""}]"
HV,11:12,29.2,29.4,26.9,78,1013.7,S17W,6,10,0,0,20.1,0.5,2.43,2026-09-13T03:15:04.049423+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""S22W""},{""gust"":4,""speed"":2,""location"":""B"",""direction"":""S66W""},{""gust"":4,""speed"":2,""location"":""C"",""direction"":""S37W""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N21W""}]"
HV,11:17,29.4,29.4,26.9,78,1013.5,S17W,8,13,0,0,20.1,0.5,2.52,2026-09-13T03:20:05.117199+00:00,"[{""gust"":14,""speed"":13,""location"":""A"",""direction"":""S""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N28W""},{""gust"":13,""speed"":9,""location"":""C"",""direction"":""S27E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""S62W""}]"
ST,11:17,29.6,29.6,27.2,78.3,1014.3,S11E,3,9,0,0,9.9,0.5,3.18,2026-09-13T03:20:05.117199+00:00,"[{""gust"":9,""speed"":7,""location"":""A"",""direction"":""N51E""},{""gust"":14,""speed"":11,""location"":""B"",""direction"":""N84E""},{""gust"":15,""speed"":13,""location"":""C"",""direction"":""S72E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N64E""}]"
HV,11:22,28.8,29.4,26.9,79.5,1013.6,S32W,8,13,0,0,20.1,0.5,2.6,2026-09-13T03:25:06.604637+00:00,"[{""gust"":12,""speed"":10,""location"":""A"",""direction"":""S4W""},{""gust"":6,""speed"":6,""location"":""B"",""direction"":""S54W""},{""gust"":2,""speed"":2,""location"":""C"",""direction"":""S54W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""S55E""}]"
ST,11:22,29.8,29.8,27.2,79.8,1014.2,S80E,8,10,0,0,9.9,0.5,3.27,2026-09-13T03:25:06.604637+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""N67E""},{""gust"":13,""speed"":11,""location"":""B"",""direction"":""N76E""},{""gust"":23,""speed"":18,""location"":""C"",""direction"":""S70E""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""N76E""}]"
HV,11:27,29.2,29.4,26.9,79.2,1013.6,S58W,8,10,0,0,20.1,0.5,2.68,2026-09-13T03:30:03.587689+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""S76W""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""S34W""},{""gust"":8,""speed"":7,""location"":""C"",""direction"":""S55W""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N68W""}]"
ST,11:27,30.4,30.4,27.2,75.2,1014.2,N66E,6,10,0,0,9.9,0.5,3.35,2026-09-13T03:30:03.587689+00:00,"[{""gust"":9,""speed"":5,""location"":""A"",""direction"":""N44E""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""N76E""},{""gust"":17,""speed"":10,""location"":""C"",""direction"":""N83E""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""N48E""}]"
ST,11:32,30.4,30.6,27.2,75.7,1014,S51E,6,11,0,0,9.9,0.5,3.43,2026-09-13T03:35:06.643455+00:00,"[{""gust"":13,""speed"":9,""location"":""A"",""direction"":""S75E""},{""gust"":13,""speed"":8,""location"":""B"",""direction"":""N88E""},{""gust"":15,""speed"":13,""location"":""C"",""direction"":""S70E""},{""gust"":6,""speed"":4,""location"":""D"",""direction"":""N66E""}]"
HV,11:32,28.9,29.4,26.9,78.6,1013.6,S65W,5,6,0,0,20,0.5,2.77,2026-09-13T03:35:06.643455+00:00,"[{""gust"":14,""speed"":12,""location"":""A"",""direction"":""S2W""},{""gust"":9,""speed"":6,""location"":""B"",""direction"":""S14W""},{""gust"":14,""speed"":10,""location"":""C"",""direction"":""S23W""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N76W""}]"
ST,11:37,30.3,30.6,27.2,75.2,1014,S70E,6,10,0,0,9.9,0.5,3.52,2026-09-13T03:40:04.430726+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""N67E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""N35E""},{""gust"":13,""speed"":11,""location"":""C"",""direction"":""S67E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N84E""}]"
HV,11:37,29.4,29.4,26.9,77.8,1013.6,N3E,3,6,0,0,20,0.5,2.85,2026-09-13T03:40:04.430726+00:00,"[{""gust"":9,""speed"":6,""location"":""A"",""direction"":""N51W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""S52W""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""N47W""},{""gust"":9,""speed"":7,""location"":""D"",""direction"":""S42W""}]"
HV,11:42,29.6,29.7,26.9,77.2,1013.4,N78W,5,7,0,0,20,0.5,2.93,2026-09-13T03:45:04.556263+00:00,"[{""gust"":12,""speed"":10,""location"":""A"",""direction"":""S6E""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N14E""},{""gust"":8,""speed"":8,""location"":""C"",""direction"":""S76W""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""N57W""}]"
ST,11:42,31,31,27.2,73.1,1013.8,N51E,3,7,0,0,9.8,0.8,3.6,2026-09-13T03:45:04.556263+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""N56E""},{""gust"":11,""speed"":8,""location"":""B"",""direction"":""N85E""},{""gust"":15,""speed"":12,""location"":""C"",""direction"":""N54E""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""N11E""}]"
HV,11:47,29.1,29.7,26.9,77.7,1013.4,S12W,6,11,0,0,20,0.8,3.02,2026-09-13T03:50:03.643719+00:00,"[{""gust"":14,""speed"":11,""location"":""A"",""direction"":""S8E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N52W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""S27E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N18E""}]"
ST,11:47,30.7,31.2,27.2,74.4,1013.8,N57E,5,17,0,0,9.8,0.8,3.68,2026-09-13T03:50:03.643719+00:00,"[{""gust"":13,""speed"":9,""location"":""A"",""direction"":""N69E""},{""gust"":12,""speed"":8,""location"":""B"",""direction"":""E""},{""gust"":10,""speed"":8,""location"":""C"",""direction"":""N79E""},{""gust"":17,""speed"":8,""location"":""D"",""direction"":""N86E""}]"
ST,11:52,30.8,31.2,27.2,74.2,1013.8,N88E,5,11,0,0,9.8,0.8,3.77,2026-09-13T03:55:05.505257+00:00,"[{""gust"":17,""speed"":11,""location"":""A"",""direction"":""N66E""},{""gust"":12,""speed"":9,""location"":""B"",""direction"":""N65E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N69E""},{""gust"":13,""speed"":10,""location"":""D"",""direction"":""N77E""}]"
HV,11:52,28.9,29.7,26.9,78,1013.3,S38W,8,16,0,0,20,0.8,3.1,2026-09-13T03:55:05.505257+00:00,"[{""gust"":9,""speed"":6,""location"":""A"",""direction"":""S64W""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N30E""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""S80W""},{""gust"":12,""speed"":9,""location"":""D"",""direction"":""N4W""}]"
ST,11:57,30.4,31.2,27.2,74,1013.5,N80E,7,13,0,0,9.8,0.8,3.85,2026-09-13T04:00:06.052457+00:00,"[{""gust"":13,""speed"":8,""location"":""A"",""direction"":""S86E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""S57E""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""S37E""},{""gust"":15,""speed"":13,""location"":""D"",""direction"":""N86E""}]"
HV,11:57,29.4,29.7,26.9,77.8,1013.2,S63W,4,6,0,0,20,0.8,3.18,2026-09-13T04:00:06.052457+00:00,"[{""gust"":10,""speed"":9,""location"":""A"",""direction"":""S1W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N54W""},{""gust"":8,""speed"":7,""location"":""C"",""direction"":""N72W""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""N86W""}]"
HV,12:02,29.3,29.7,26.9,77.8,1013.3,S67W,9,14,0,0,20,0.8,3.27,2026-09-13T04:05:05.598469+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S55W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N58W""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""N45W""},{""gust"":9,""speed"":3,""location"":""D"",""direction"":""N39W""}]"
ST,12:02,30.4,31.2,27.2,73.9,1013.4,N68E,7,12,0,0,9.8,1,3.93,2026-09-13T04:05:05.598469+00:00,"[{""gust"":14,""speed"":11,""location"":""A"",""direction"":""N48E""},{""gust"":9,""speed"":6,""location"":""B"",""direction"":""N69E""},{""gust"":10,""speed"":9,""location"":""C"",""direction"":""N68E""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""N64E""}]"
ST,12:07,30.3,31.2,27.2,73.3,1013.3,N70E,8,13,0,0,9.8,1,4.02,2026-09-13T04:10:03.54931+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""N51E""},{""gust"":10,""speed"":7,""location"":""B"",""direction"":""N82E""},{""gust"":12,""speed"":9,""location"":""C"",""direction"":""N80E""},{""gust"":12,""speed"":11,""location"":""D"",""direction"":""N55E""}]"
HV,12:07,29.5,29.7,26.9,77.7,1013.3,S61W,4,7,0,0,20,0.8,3.35,2026-09-13T04:10:03.54931+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""N58W""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""S83W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""S15W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N56E""}]"
HV,12:12,29.8,29.8,26.9,77.6,1013.2,S60W,3,7,0,0,20,0.8,3.43,2026-09-13T04:15:05.407905+00:00,"[{""gust"":16,""speed"":8,""location"":""A"",""direction"":""S32E""},{""gust"":7,""speed"":5,""location"":""B"",""direction"":""N43W""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""N57W""},{""gust"":12,""speed"":8,""location"":""D"",""direction"":""N58W""}]"
ST,12:12,30.2,31.2,27.2,73.8,1013.5,N83E,7,13,0,0,9.8,1,4.1,2026-09-13T04:15:05.407905+00:00,"[{""gust"":12,""speed"":10,""location"":""A"",""direction"":""N60E""},{""gust"":11,""speed"":9,""location"":""B"",""direction"":""N77E""},{""gust"":11,""speed"":8,""location"":""C"",""direction"":""N80E""},{""gust"":14,""speed"":12,""location"":""D"",""direction"":""N51E""}]"
HV,12:17,30,30,26.9,76.6,1013.1,N84W,6,11,0,0,20,0.8,3.52,2026-09-13T04:20:04.277472+00:00,"[{""gust"":6,""speed"":4,""location"":""A"",""direction"":""N18E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""N9W""},{""gust"":17,""speed"":12,""location"":""C"",""direction"":""S27W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N89W""}]"
ST,12:17,30.6,31.2,27.2,73.6,1013.4,S80E,4,8,0,0,9.8,1,4.18,2026-09-13T04:20:04.277472+00:00,"[{""gust"":11,""speed"":8,""location"":""A"",""direction"":""N55E""},{""gust"":9,""speed"":7,""location"":""B"",""direction"":""N79E""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""S88E""},{""gust"":16,""speed"":11,""location"":""D"",""direction"":""N42E""}]"
HV,12:22,29.7,30,26.9,76.3,1013.1,S25E,6,9,0,0,19.9,0.8,3.6,2026-09-13T04:25:03.840235+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""S2E""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""S75W""},{""gust"":9,""speed"":6,""location"":""C"",""direction"":""S82W""},{""gust"":7,""speed"":4,""location"":""D"",""direction"":""S73E""}]"
ST,12:22,30.4,31.2,27.2,73.4,1013.5,N49E,6,12,0,0,9.8,1,4.27,2026-09-13T04:25:03.840235+00:00,"[{""gust"":9,""speed"":8,""location"":""A"",""direction"":""N54E""},{""gust"":16,""speed"":10,""location"":""B"",""direction"":""N89E""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""N83E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N51E""}]"
